Rayagada,Kashipur,6.87,980.0,455,307,193,75,29,57,5.1,235,171,2,0.18,0,16.45114505415688,0
Kendrapara,Nikrai,7.05,950.0,497,249,178,48,31,67,57.2,217,146,41,0.06,0,50.28864082613616,2
Koraput,Miriguda,7.08,290.0,143,89,80,10,16,18,10.3,98,40,0,0.19,1,19.1439003707072,0
Puri,Juinti,8.3,1120.0,650,179,350,37,21,69,180.3,419,98,40,0.02,0,149.14342862973638,3
Kandhamal,Sudrukumpa,8.2,230.0,120,77,72,16,9,15,4.1,86,25,9,0.13,1,20.613137589064404,0
Gajapati,Badakhoni,8.34,780.0,444,141,243,20,22,20,153.4,254,55,29,0.46,0,149.3275698086911,3
Gajapati,Sebakpur,8.31,1100.0,611,303,257,97,15,55,91.4,260,152,47,0.29,0,96.98002063132596,3
Bargarh,Purrakhai,7.57,980.0,570,172,183,36,19,104,85.0,223,148,68,0.28,0,84.53323487529073,3
Ganjam,Gangapur,8.08,450.0,213,152,143,39,13,27,1.0,174,39,8,0.29,1,26.060840079060814,1
Puri,Baliguari,7.35,630.0,320,177,169,54,11,38,28.5,206,48,40,0.12,0,32.69328799762919,1
Sundargarh,Suruguda,8.21,390.0,198,154,150,40,13,9,9.9,183,19,17,0.18,1,28.49013582596208,1
Dhenkanal,Baldiabandh,7.41,320.0,155,115,95,18,17,18,1.8,116,43,0,0.13,1,13.118847660202716,0
Dhenkanal,Bhapur2,7.92,520.0,238,185,200,30,27,30,3.9,244,26,2,0.27,1,26.982258673068074,1
Bargarh,Sikirdi,7.64,280.0,141,88,94,25,6,18,2.0,115,18,16,0.33,1,23.919748189699508,0
Gajapati,Garabandha,8.08,1450.0,731,379,257,38,68,156,2.9,314,310,3,1.04,0,68.50518624944347,2
Sonepur,Jatesingha,7.37,980.0,516,218,196,67,13,93,20.0,240,201,6,0.57,0,48.78874947388563,1
Dhenkanal,Rasol,7.6,1020.0,487,460,105,56,78,20,2.5,128,221,47,0.22,0,25.58219651585617,1
Rayagada,Kenduguda,7.01,1240.0,595,316,272,67,36,102,1.2,332,203,23,0.37,0,24.667000676766367,0
Deogarh,Talimunda,8.52,420.0,196,174,151,40,18,15,2.6,155,28,2,0.43,0,37.82944446001205,1
Cuttack,Choudwar,7.57,284.0,123,105,40,26,10,1,5.3,49,40,17,0.13,1,16.44669285987427,0
Khordha,B-26 Gadakana,7.01,200.0,99,54,44,12,6,19,2.4,54,30,3,0.04,1,4.7881916865012135,0
Puri,Bisimatri,7.33,492.0,237,158,179,58,4,22,8.0,219,29,9,0.1,1,15.868092801057017,0
Cuttack,Dimiri,6.82,290.0,142,100,101,26,8,19,3.6,123,25,0,0.16,1,10.432018464881038,0
Mayurbhanj,Tiring,8.26,730.0,374,225,170,45,27,63,0.5,207,65,72,0.91,1,58.12398406499675,2
Rayagada,Akhusingi,7.88,1220.0,570,383,292,33,73,97,3.5,356,154,35,0.38,0,36.1243019413939,1
Koraput,Koraput-ii,7.13,140.0,66,59,54,10,8,4,1.5,66,10,0,0.12,1,8.940598933986832,0
Balasore,Remuna,8.61,950.0,556,312,261,89,22,47,86.4,273,131,45,0.2,0,91.82373130365696,3
Mayurbhanj,Manitri,8.1,340.0,186,119,128,38,6,19,5.0,157,33,4,0.24,1,26.144160278994175,1
Boudh,Sarsara,8.09,1060.0,511,490,321,44,92,16,1.0,392,113,53,0.14,0,26.219391097083278,1
Koraput,Kakriguma,7.49,590.0,284,223,233,52,23,32,1.5,284,31,6,0.12,0,14.912643911919044,0
Angul,Srirampur,7.88,390.0,196,160,105,36,17,15,1.2,128,60,4,0.27,1,23.675539042569486,0
Mayurbhanj,Baripada,7.27,490.0,268,149,114,34,16,38,5.0,139,69,18,0.09,1,12.977772739533826,0
Boudh,Usbelika,7.88,710.0,329,330,173,50,50,6,5.5,211,78,36,0.44,0,38.09319312013636,1
Balasore,Nilagiri,8.2,1150.0,637,238,233,54,26,101,94.5,285,221,1,0.28,0,97.85902261746965,3
Sambalpur,Bhoipali,8.26,890.0,437,205,358,24,35,98,1.8,437,31,31,1.7,0,97.1489790762861,3
Mayurbhanj,Udala,7.92,570.0,285,129,105,34,11,54,12.7,128,91,17,0.12,0,25.157092050132224,1
Sundargarh,Lathikata,8.12,720.0,364,269,139,61,28,25,2.0,169,131,33,0.15,1,22.437595956611094,0
Sambalpur,Kadalipali,8.04,750.0,346,284,299,28,52,30,5.2,364,36,13,0.37,0,35.984519853936206,1
Sambalpur,Katar kela,7.97,440.0,219,177,119,50,12,17,0.8,146,38,28,0.36,1,28.40362713937849,1
Mayurbhanj,Saraskona,8.24,870.0,413,297,200,56,39,56,12.8,244,115,52,0.27,0,38.13809874788316,1
Bargarh,Sunajuri Tukuria,7.73,580.0,340,118,163,36,6,95,1.0,199,70,34,0.21,1,19.228379069549565,0
Sundargarh,Biramitrapur,7.55,1360.0,652,571,395,96,80,47,6.9,482,103,80,0.74,0,55.0966189703471,2
Balasore,Siadimal,8.38,890.0,652,272,266,61,29,73,73.6,296,151,24,0.66,0,102.20485631522652,3
Nuapada,Loharpalli,8.3,2410.0,1265,526,402,41,101,312,3.0,481,501,71,1.03,0,74.27829939170282,2
Sambalpur,Chandrapura,8.06,910.0,416,335,229,54,49,39,2.3,279,98,34,0.31,0,31.495424029083697,1
Jajpur,Arakhpur,7.64,490.0,274,178,205,36,21,37,2.6,250,36,18,0.39,0,29.1421047179192,1
Khordha,Sundarpada,8.0,560.0,290,198,165,50,18,35,2.4,201,63,23,0.27,1,26.32675207056259,1
Jajpur,Haridaspur,7.1,130.0,71,38,35,12,2,11,1.2,43,14,9,0.66,1,33.50252578774218,1
Sundargarh,Masanikani,7.9,210.0,103,53,55,12,6,22,1.9,67,26,2,0.1,1,14.695879862789942,0
Sonepur,Sighijuba,7.15,250.0,122,86,79,23,7,10,2.6,97,28,3,0.33,1,20.209551916131925,0
Cuttack,Sankilo,7.75,610.0,290,219,185,22,40,39,0.4,226,43,36,0.32,1,26.27442276018214,1
Koraput,Dhamanaganda,7.69,220.0,113,79,99,25,4,11,2.3,121,10,1,0.12,1,14.430370322252315,0
Puri,Gop-1,8.03,750.0,413,230,258,57,21,63,6.1,308,88,27,0.26,0,29.752032351187115,1
Sambalpur,Babubandha,7.87,350.0,183,114,134,28,11,12,20.3,164,22,10,0.33,0,39.90695591847895,1
Bhadrak,Bentola,8.62,1285.0,799,243,323,65,19,71,206.8,377,148,78,0.1,0,175.73005503573899,3
Khordha,Begunia,7.81,810.0,413,257,198,65,23,56,16.6,242,106,28,0.36,0,40.50222200710619,1
Puri,Charichhak,7.4,220.0,110,65,85,24,1,16,2.0,103,17,0,0.16,1,13.403220980493227,0
Mayurbhanj,Khiching,8.51,340.0,170,162,93,35,18,2,0.2,114,26,9,0.17,0,23.380760644634826,0
Kandhamal,Raikia-ii,8.1,190.0,103,66,67,20,4,8,8.9,80,10,13,0.1,1,21.54845848133175,0
Khordha,Tangi2,7.62,240.0,118,79,77,16,9,13,6.9,94,25,2,0.08,1,15.490778937989127,0
Jharsuguda,Kirimera,7.78,250.0,145,119,135,36,7,12,3.8,158,10,1,0.37,1,28.687244921209512,1
Puri,Mahapur,8.14,480.0,221,189,180,31,27,19,6.2,216,29,3,0.33,1,33.25039429919867,1
Rayagada,Tandikana,7.77,310.0,151,126,134,29,13,16,0.4,163,12,1,0.25,1,20.76541195994199,0
Jajpur,Sahupur,7.34,180.0,92,62,40,21,2,12,1.0,49,24,7,0.17,1,12.491108475939697,0
Koraput,C.kusimi-ii,7.45,280.0,134,87,84,25,6,15,2.1,102,35,1,0.15,1,13.863480033977016,0
Boudh,Rambhikata,8.16,920.0,456,430,245,84,53,11,2.7,299,128,30,0.37,0,36.45629343185649,1
Nabarangpur,Kosagumuda,7.83,520.0,246,124,91,36,8,41,9.8,111,93,4,0.06,1,19.122407589972987,0
Jharsuguda,Belpahar,7.0,500.0,259,139,115,34,13,51,11.5,170,74,19,0.14,1,17.72635535130855,0
Boudh,Anlapali,7.49,1110.0,604,375,223,94,34,81,1.4,272,154,106,0.2,0,21.118986622330127,0
Sundargarh,R-06 Basanti Colony,8.78,1610.0,874,250,449,41,36,252,1.7,414,199,76,2.06,0,120.11938097813827,3
Rayagada,Kodapadu,7.3,240.0,119,74,79,20,6,16,1.7,96,27,0,0.32,1,20.184699489976868,0
Puri,Balighai,7.26,300.0,164,126,124,43,5,10,5.0,152,26,1,0.23,1,18.64205964261868,0
Puri,Sakhigopal,8.12,490.0,250,173,118,35,21,29,6.1,142,55,35,0.13,1,23.151690344998,0
Koraput,Bijapur,7.25,930.0,461,279,297,75,23,37,48.2,362,98,2,0.25,0,54.41938022806263,2
Gajapati,Paralakhemundi,7.99,1000.0,527,273,160,48,36,79,46.0,195,178,44,0.26,0,59.71714091260715,2
Malkangiri,Pongam,7.75,610.0,285,198,133,42,23,38,3.6,162,93,5,0.54,1,37.96099558530951,1
Gajapati,Kattalakanita,8.01,1190.0,624,303,175,51,43,118,22.2,213,247,39,0.78,0,67.77962304877728,2
Kalahandi,Koksara,8.26,1330.0,650,315,395,38,53,156,5.8,482,145,16,0.54,0,47.64433825920747,1
Kalahandi,Mahichala,7.89,1430.0,743,460,265,40,87,100,25.8,323,250,81,0.17,0,44.237160955194454,1
Khordha,Raghunathpur,7.52,310.0,174,81,77,22,6,27,10.8,94,50,12,0.15,1,20.87369351682731,0
Nabarangpur,Dengaguda,7.61,630.0,294,252,204,40,37,17,3.8,249,69,5,0.2,0,22.099779024884683,0
Jajpur,Kharadi,7.2,220.0,111,82,84,19,8,9,0.8,103,7,16,0.19,1,12.694936833724084,0
Angul,Jharpada,8.04,1590.0,823,385,420,20,81,179,12.8,512,238,41,1.13,0,80.99514701058058,3
Angul,Handpa,7.96,410.0,198,146,129,36,14,26,1.7,158,37,20,0.38,1,29.79327976094948,1
Kalahandi,Junagarh 1,7.76,720.0,351,255,155,38,39,45,2.0,189,106,29,0.2,1,22.181584609806407,0
Kalahandi,Pokaribandh,7.8,510.0,251,205,165,34,29,20,2.1,201,49,18,0.17,1,20.11167254980715,0
Kendujhar,Dhangadiha,7.83,175.0,110,60,54,14,6,17,3.4,66,34,3,0.11,1,15.734823252458197,0
Malkangiri,Balimela,7.22,780.0,388,327,351,58,45,33,1.1,428,21,19,0.94,0,53.35285399536991,2
Khordha,Patia,7.64,660.0,357,193,176,44,20,41,37.3,215,68,41,0.14,0,43.090224929287686,1
Boudh,Bruhaspatipur,7.94,890.0,425,340,377,54,50,45,2.1,460,33,15,0.91,0,59.12572910890732,2
Nabarangpur,Maidalpur1,7.84,870.0,446,287,351,81,20,44,34.0,428,50,7,0.29,0,50.80109477078396,2
Sonepur,Sukha,7.3,1080.0,564,322,230,65,38,94,4.9,281,151,72,0.42,0,32.10981976389883,1
Kalahandi,Sunamala,7.98,3030.0,1606,770,535,44,160,341,2.8,653,488,250,0.93,0,72.51188677424167,2
Nayagarh,Mahipur,7.94,590.0,299,197,223,53,16,32,14.3,272,43,8,0.29,0,35.59316976872479,1
Rayagada,Gorakhpur,7.81,130.0,61,58,54,10,8,2,0.4,66,7,1,0.15,1,15.191357982234246,0
Boudh,Sangrampur,8.03,1530.0,823,690,260,206,43,27,12.0,317,310,69,0.3,0,41.55698089741315,1
Kendrapara,Aul,7.16,530.0,258,200,168,44,22,25,6.8,205,40,20,0.03,1,11.354448656189952,0
Puri,Kumbharapada,7.97,1500.0,741,351,274,79,38,154,15.2,334,225,66,0.04,0,28.20465655451479,1
Sundargarh,Chandipos,8.09,440.0,219,154,140,36,15,22,2.7,171,45,13,0.19,1,22.76941255207719,0
Sundargarh,Ekma,8.01,600.0,281,226,120,56,21,28,1.4,146,101,2,0.48,1,35.757903745198455,1
Balangir,Bolangir-ii,8.41,1150.0,611,204,278,30,32,165,0.9,303,136,81,1.71,0,98.36720476810349,3
Rayagada,Nua Dakasikula,7.37,650.0,342,136,302,20,21,91,2.0,368,24,3,0.54,0,33.66364250319208,1
Boudh,Auinla Chua Chhak,7.79,310.0,163,115,102,34,7,16,0.8,124,26,18,0.29,1,22.725029995949594,0
Nabarangpur,Rangamatiguda,7.76,860.0,393,337,179,77,35,27,2.6,218,140,4,0.14,0,20.4088086902349,0
Puri,Girala,8.2,1090.0,613,332,288,72,36,63,59.1,345,186,28,0.16,0,67.36772516492466,2
Balasore,Kuligaon,8.4,690.0,372,262,181,44,38,46,16.8,192,114,17,0.86,0,69.64731010136778,2
Khordha,B-39 Bhimatangi,7.46,500.0,268,158,123,40,14,37,6.6,150,68,29,0.18,1,20.023386014117843,0
Puri,Balagandi,7.88,900.0,384,213,197,57,17,66,6.0,240,84,35,0.06,1,18.50129239448771,0
Khordha,Janla,7.52,270.0,157,55,77,16,4,31,7.7,94,35,18,0.19,1,20.180127495876707,0
Dhenkanal,Balmi,7.82,460.0,224,190,180,46,18,17,1.0,220,32,2,0.37,1,28.28957379286647,1
Cuttack,Sisua,7.4,620.0,284,224,226,36,33,37,3.0,275,32,9,0.18,0,18.504709993866367,0
Bargarh,Lastala,7.43,590.0,346,152,178,42,11,82,3.0,217,65,37,0.51,1,32.883122123353765,1
Nayagarh,Sarankul,8.17,1040.0,504,350,366,53,53,52,8.5,447,83,35,0.37,0,40.66181895608152,1
Kendujhar,Burikapuri,8.16,235.0,122,100,84,24,10,9,0.7,102,29,0,0.3,1,26.054412666711393,1
Boudh,Tilesar 1,8.08,1250.0,619,585,352,94,85,16,1.0,429,150,63,0.16,0,27.908868314172448,1
Malkangiri,Katameta,7.79,780.0,367,302,233,65,34,28,5.4,284,93,2,0.3,0,30.026525321280047,1
Nayagarh,Dhipisahi(Ghanasalia),7.78,360.0,172,143,104,30,17,15,1.1,127,36,10,0.4,1,28.725010140173577,1
Mayurbhanj,Kalama,7.75,660.0,307,168,81,38,18,69,4.6,99,127,62,0.11,1,18.069654005672838,0
Kendujhar,Keonjhar,8.23,700.0,388,285,255,72,26,27,22.5,311,60,28,0.23,0,42.625124137519165,1
Jagatsinghpur,Siuli,7.99,300.0,162,110,130,44,0,17,0.8,159,17,4,0.21,1,20.35782450607519,0
Nayagarh,Ranpur 1,7.98,620.0,311,227,178,63,17,29,15.8,217,64,17,0.3,0,37.69036616994677,1
Ganjam,Jagannathprasad,8.22,1750.0,918,355,353,57,52,176,56.9,430,325,41,0.4,0,79.1221501583509,3
Kendujhar,Guali,7.95,180.0,115,90,74,26,6,9,3.1,90,24,3,0.26,1,23.88573472173751,0
Mayurbhanj,Ambadiha,8.26,300.0,145,147,126,20,24,1,0.6,154,19,5,0.13,1,19.914818975611787,0
Bhadrak,Bhagavanpur,8.41,370.0,249,139,124,40,10,20,3.8,139,36,20,0.27,1,29.65249807740045,1
Mayurbhanj,Tongabila Chhak,7.8,310.0,142,147,104,29,18,3,0.9,127,26,3,0.16,1,17.397888777651257,0
Rayagada,Bangi Chowk,7.18,420.0,211,143,183,31,16,33,0.8,223,20,1,0.3,1,19.055894971860845,0
Ganjam,Chatrapur,7.82,650.0,333,233,129,69,15,31,2.0,157,124,16,0.13,1,18.088362901881336,0
Koraput,Dhaulapur,7.85,130.0,63,51,50,12,5,4,2.2,61,10,0,0.07,1,12.888944988886143,0
Boudh,Lunibahal,8.07,670.0,306,320,290,52,46,4,2.0,354,17,10,1.26,0,75.74851325100617,3
Ganjam,Ganjam,8.25,1100.0,567,410,281,83,49,53,10.7,343,148,55,0.25,0,37.527117597991726,1
Gajapati,Parasmba,7.93,270.0,127,106,68,22,12,12,0.5,83,39,1,0.2,1,19.362855588926845,0
Jajpur,Jharagadhia,7.25,380.0,206,120,90,35,8,24,7.3,110,48,30,0.24,1,20.830443192808783,0
Mayurbhanj,Dandabose,8.06,440.0,225,127,137,31,12,41,0.3,167,53,6,0.67,1,43.08435472407548,1
Kendujhar,Telkoi,8.16,565.0,281,195,127,52,16,36,1.2,155,81,19,0.23,1,24.65920376781395,0
Ganjam,Turumu,8.05,450.0,249,147,95,41,11,31,6.1,116,90,13,0.2,1,25.16343535494288,1
Jajpur,Madhupur garh,7.33,410.0,228,139,135,40,9,12,31.5,165,31,22,0.24,0,39.611973429207154,1
Sonepur,Mahada,7.93,590.0,310,208,96,64,11,33,9.0,117,91,44,0.57,1,44.38843172485979,1
Jajpur,Dankari,7.88,1260.0,614,250,495,29,43,150,3.0,604,79,11,1.3,0,77.5106710289934,3
Deogarh,Kalamati,8.31,500.0,235,209,146,42,26,13,2.0,167,38,26,0.28,1,29.308826253326878,1
Mayurbhanj,Singada Chhak,7.63,240.0,116,113,71,26,12,1,1.0,87,19,15,0.15,1,14.938273741946244,0
Ganjam,Jarada,8.21,650.0,361,193,229,43,21,54,14.4,279,58,34,0.54,0,50.070376328518435,2
Kendujhar,Padang,7.6,155.0,92,50,34,14,4,14,3.7,42,36,1,0.15,1,15.68140520020368,0
Balangir,Fasad,8.23,870.0,438,323,132,56,45,40,14.3,161,138,65,0.41,0,46.00638335601959,1
Nayagarh,Kumdharpara,8.02,1350.0,695,251,371,45,34,164,36.9,453,143,50,0.63,0,71.55899289749127,2
Ganjam,Tarasingi,8.3,1330.0,709,406,338,114,29,102,27.5,412,197,37,0.38,0,56.078187333232016,2
Kendujhar,Haridagot,7.79,360.0,183,90,54,26,6,27,9.3,66,60,23,0.16,1,22.54294740667715,0
Balangir,Duduka,8.23,1690.0,913,328,141,48,51,175,73.0,172,398,84,0.29,0,85.04957108410272,3
Sonepur,B. M. Pur,7.91,1100.0,615,343,108,131,4,77,17.0,132,264,57,0.48,0,47.47349187385031,1
Balangir,Dhumamara,8.31,1040.0,566,174,229,30,24,132,34.9,262,149,59,0.33,0,56.590338487909776,2
Sambalpur,Chiplima,8.21,270.0,135,109,91,34,6,9,2.9,111,19,10,0.2,1,23.3373406903017,0
Cuttack,Karadibandh,8.08,1040.0,565,385,290,76,47,74,5.3,354,162,27,0.66,0,51.195929792353596,2
Koraput,Tanginiguda,7.14,130.0,60,50,55,6,9,6,1.1,67,5,0,0.13,1,9.182051354990422,0
Ganjam,Digapahandi,7.8,4450.0,2560,568,248,77,91,820,15.9,302,1314,94,0.6,0,62.35774897487304,2
Cuttack,Banki 1,7.83,670.0,337,275,245,86,15,27,0.9,299,60,2,0.42,0,31.68452364677155,1
Cuttack,Bose campus,6.77,290.0,136,119,115,26,13,9,1.4,141,17,0,0.22,1,11.610443289044902,0
Puri,Budhiabar,7.56,850.0,443,177,164,43,18,85,12.0,200,124,63,0.09,1,21.528250566024063,0
Mayurbhanj,Begna,7.79,200.0,91,98,77,16,14,0,1.0,94,14,0,0.12,1,14.74641444028648,0
Mayurbhanj,Amarda,7.72,440.0,267,99,100,30,6,38,19.8,122,69,25,0.14,0,29.10428003069366,1
Mayurbhanj,Mananda,8.13,270.0,128,127,110,27,14,1,2.6,134,17,0,0.26,1,25.751172637127286,1
Puri,Kumareswar,8.08,380.0,213,77,144,20,6,49,6.7,173,38,9,0.17,1,23.71369499433481,0
Cuttack,Radha Gobindapur,7.16,80.0,42,40,35,10,4,0,0.1,43,2,5,0.1,1,6.812470191569322,0
Boudh,Karoda Kotha,7.79,300.0,143,110,121,20,15,17,0.8,148,17,0,0.2,1,18.778183639463265,0
Sonepur,Ichchapur,8.26,800.0,424,151,131,37,14,105,12.0,160,123,54,0.53,1,47.56704838440783,1
Mayurbhanj,Bagra,8.01,390.0,199,114,105,30,10,26,14.8,128,55,19,0.13,0,27.575347249642444,1
Kalahandi,Golmunda,8.42,1360.0,690,230,460,38,33,203,5.6,561,25,27,1.32,0,84.30612893885244,3
Kalahandi,Baner,7.67,670.0,333,265,145,54,32,31,1.6,177,102,26,0.16,1,18.968394756037195,0
Mayurbhanj,Badasahi,7.46,385.0,200,54,38,14,5,56,4.6,46,79,44,0.1,1,13.279946387989506,0
Cuttack,Anantpur,7.0,480.0,239,200,144,54,16,16,4.0,176,28,35,0.11,1,11.39000654405619,0
Sonepur,Tebhapadar,7.05,1530.0,831,734,233,192,62,42,1.6,284,301,92,0.3,0,26.859466747165353,1
Sonepur,Borumunda,8.1,430.0,207,177,166,60,6,15,2.0,202,23,1,0.74,1,48.117621088390905,1
Cuttack,Kandarpur,7.14,560.0,266,204,216,48,21,32,6.9,264,30,0,0.22,0,20.364252838328696,0
Rayagada,Mukundpur,6.98,300.0,145,105,109,29,8,16,1.9,133,24,1,0.17,1,11.070151433196429,0
Koraput,Laxmipur1,6.87,210.0,104,59,65,12,7,18,2.4,79,26,0,0.1,1,6.592276839051035,0
Ganjam,Karachuli,8.09,550.0,299,167,185,41,16,48,1.8,226,75,7,0.23,1,24.489485241483322,0
Jagatsinghpur,Mukundapur,7.97,450.0,223,154,140,31,19,28,0.1,171,38,23,0.08,1,14.889932413938729,0
Kalahandi,Kalampur,7.96,490.0,235,150,180,32,17,41,1.8,220,26,9,0.26,1,24.55484867294636,0
Ganjam,Dumdumi,8.3,1840.0,1055,315,371,55,43,158,178.6,453,323,75,0.34,0,166.08096537282864,3
Khordha,Tamando,7.92,260.0,140,74,55,16,8,21,7.3,67,43,12,0.09,1,18.684929536761775,0
Sundargarh,R-12 Gangadharpally,8.0,800.0,417,235,153,47,29,67,12.7,187,132,38,0.18,0,30.714170513988634,1
Boudh,Bodigaon,8.05,540.0,265,190,228,36,24,35,0.8,278,19,13,0.95,0,57.900560745229875,2
Cuttack,Chakuli,7.37,630.0,307,239,202,34,37,32,4.9,246,50,28,0.11,0,16.606727499216667,0
Jajpur,Pobala,7.24,150.0,78,45,35,10,5,12,0.6,42,25,5,0.2,1,12.731513876257901,0
Balangir,balgaon,8.35,450.0,204,194,171,34,27,12,0.6,184,25,3,1.06,1,65.27060255416326,2
Sundargarh,R-27 Sector-7,8.26,270.0,138,113,98,29,10,9,1.9,120,24,5,0.27,1,26.533711258239162,1
Mayurbhanj,Kendujani,7.98,250.0,116,118,88,29,11,1,0.1,107,19,3,0.21,1,20.040440342521343,0
Mayurbhanj,Matigarh,8.17,130.0,63,59,39,14,6,1,0.2,47,14,5,0.11,1,16.0531487609458,0
Dhenkanal,Mandar,7.63,830.0,425,285,200,76,23,57,4.2,244,130,16,0.28,0,26.361773583581215,1
Kendrapara,Chandol,7.73,820.0,426,209,288,18,40,95,13.9,351,60,27,0.21,0,31.395531983367015,1
Ganjam,Kodala,7.86,375.0,207,157,86,45,11,13,4.0,105,73,9,0.13,1,18.674978453015694,0
Sundargarh,Bandamunda,7.99,290.0,146,101,100,27,8,14,3.0,122,22,12,0.47,1,34.376160275031516,1
Sonepur,Gariamunda,7.71,1200.0,657,343,89,98,24,108,13.0,108,284,77,0.52,0,45.6668658471312,1
Khordha,Bhubaneswar-i,7.6,380.0,191,144,134,42,9,20,0.9,164,35,3,0.55,1,33.92957926134249,1
Kendujhar,Khiritangiri,7.97,785.0,407,330,196,76,34,22,15.3,239,110,33,0.55,0,50.823788351863044,2
Kalahandi,Bhawanipatna,8.3,1530.0,732,450,400,32,90,143,2.8,488,187,38,1.44,0,91.0396780816858,3
Khordha,Chandaka,7.25,440.0,236,149,127,38,13,22,18.0,155,43,26,0.16,0,25.51808657401393,1
Koraput,Jujari,6.6,540.0,271,158,129,38,16,49,3.7,157,74,13,0.25,1,14.161784820563506,0
Dhenkanal,Motanga,8.3,1480.0,798,495,440,54,87,110,3.2,537,187,93,1.34,0,87.10425206560927,3
Kandhamal,Katringia,8.2,500.0,263,117,196,37,6,58,5.0,234,37,6,0.15,1,23.123347080946175,0
Sonepur,Kotsamalai,7.52,370.0,179,149,160,48,7,9,1.9,195,10,7,0.31,1,22.689546408029262,0
Bargarh,Gondtarum,8.14,410.0,194,123,124,29,12,31,5.0,151,26,17,0.38,1,33.387623157467495,1
Angul,Bantala,8.25,900.0,421,240,325,14,50,94,3.6,397,54,11,2.09,0,117.54385898917545,3
Sundargarh,Kumjharia,8.1,760.0,392,150,267,46,8,89,2.0,326,50,36,0.64,0,44.071405163407526,1
Sambalpur,Gainpura,8.23,860.0,435,337,254,71,39,25,28.6,310,79,40,0.33,0,52.889381716892025,2
Kendujhar,Suakati,7.5,55.0,36,20,25,8,0,5,1.3,30,7,0,0.15,1,12.505034238830314,0
Mayurbhanj,Chadheibhol,8.01,640.0,346,157,126,41,13,74,0.9,154,120,21,0.09,1,16.327972740835843,0
Ganjam,Subash Ch.Pur,7.93,450.0,256,188,90,57,11,20,4.6,110,107,2,0.17,1,21.950108109959395,0
Sundargarh,R-08 Udit Nagar-2,8.29,520.0,274,181,170,41,19,31,7.5,207,43,31,0.25,1,31.419634744296374,1
Deogarh,Deogarh,8.06,640.0,330,234,141,44,30,37,4.4,172,88,43,0.34,1,32.416112827793675,1
Dhenkanal,Joranda,7.67,230.0,122,70,55,24,2,18,1.6,67,38,5,0.22,1,18.2109135157121,0
Khordha,B-29 Rkamra Village,6.9,90.0,43,40,25,10,4,1,0.9,31,8,4,0.09,1,4.741497467999371,0
Sundargarh,Kundukela,7.67,530.0,278,202,30,58,14,25,7.6,36,152,3,0.04,1,16.001132019823512,0
Sambalpur,Hirakud,8.29,580.0,286,223,197,42,29,31,0.6,240,41,25,0.26,1,27.67527760582647,1
Sundargarh,Subdega,7.9,910.0,472,288,287,73,26,64,2.3,350,82,52,0.9,0,56.98793814678105,2
Cuttack,Jagatpur 1,7.06,530.0,270,189,202,64,7,19,9.2,246,25,26,0.14,0,16.88635455311484,0
Mayurbhanj,Thianali,8.12,230.0,116,108,98,27,10,1,0.9,120,7,11,0.13,1,17.938718282060705,0
Bargarh,Khuntapali,7.74,930.0,520,167,213,42,15,96,72.0,260,98,70,1.0,0,110.13015427216197,3
Sambalpur,Subarnapali,7.63,550.0,262,140,114,41,9,49,1.4,140,53,39,0.51,1,32.8151274689872,1
Koraput,Balia,7.02,480.0,226,127,89,41,6,36,10.2,109,78,1,0.12,1,15.395909087435326,0
Jajpur,Danagadi,7.11,190.0,99,48,40,10,6,20,0.3,49,36,3,0.08,1,5.911321231358147,0
Malkangiri,Balimela Chowk,7.55,630.0,310,233,255,40,33,36,2.4,311,42,4,0.3,0,25.176867115183597,1
Sambalpur,Simlipal Chawk,7.92,150.0,79,42,40,6,7,8,9.3,49,19,5,0.26,1,27.6912029854709,1
Balangir,Dulusara,8.3,490.0,262,124,98,44,4,36,14.4,119,68,38,0.49,0,46.63137379609322,1
Angul,Nisa,7.76,800.0,410,235,110,42,32,73,4.7,134,165,28,0.34,1,30.367804333286067,1
Jajpur,Kamatabandha,7.31,190.0,99,25,69,4,4,28,0.9,85,7,14,0.19,1,13.03236662735138,0
Bhadrak,Randia,8.29,500.0,386,104,171,22,12,56,10.2,209,39,25,0.45,1,41.989265653300315,1
Khordha,Bhusundapur,7.37,160.0,77,54,66,10,7,10,1.0,80,10,0,0.1,1,9.616296907678711,0
Puri,SidhaMahavir,8.02,1150.0,519,327,307,85,28,74,14.2,375,101,33,0.07,0,28.157599440924756,1
Balasore,Basta,8.02,1150.0,618,366,90,40,66,75,45.0,110,304,35,0.31,0,63.64316611741317,2
Sambalpur,Larasara,8.12,840.0,411,327,317,95,22,31,5.6,386,65,4,0.26,0,31.08224774743793,1
Dhenkanal,Goda,7.64,160.0,80,65,60,20,4,5,3.2,73,10,3,0.18,1,17.21994057702612,0
Khordha,B-09 Tankapani Road,7.6,230.0,115,59,55,16,5,18,9.5,67,30,4,0.1,1,17.819630088166438,0
Angul,Kosala1,7.91,710.0,356,275,120,72,23,33,3.3,146,122,31,0.35,1,30.865803711713948,1
Balasore,Tikpada,7.81,100.0,99,54,29,20,1,2,0.8,35,17,7,0.14,1,14.65596925765438,0
Khordha,B-40 Kapilaprasad,7.22,140.0,68,40,44,12,2,11,2.1,54,13,1,0.05,1,6.411895548711468,0
Bargarh,Gorbhaga,7.98,250.0,125,103,104,38,1,9,1.0,127,8,5,0.43,1,30.59399645115155,1
